"Lewisia rediviva","B",,,40
"Lewisia tweedyi","B",,,"D-40"
"Leycesteria formosa",,,2,"70L"
"Leycesteria formosa",,1,,"70D"
"Liatris spicata",,,2,"40-70D"
"Liatris spicata","B",,,70
"Libanotis montana","B",,,"OT"
"Libertia caerulescens",,,2,"no germ"
"Libertia formosa",,,2,"70D"
"Libertia formosa",,1,,"70D"
"Libertia grandiflora ",,,2,"70L-40"
"Libertia ixioides ",,,2,"70L-40"
"Libertia perecrinans",,,2,"70L-40-70D"
"Libertia tricolor",,,2,"no germ"
"Libocedrus decurrens",,1,,"70D"
"Libocedrus decurrens","B",,,"70D"
"Lignocarpa carnosula",,,2,"no germ"
"Ligularia amplexicaulis","B",,,"70D"
"Ligularia dentata","B",,,"40-70"
"Ligularia japonica",,1,,"70D-40-70D"
"Ligusticum scoticum",,1,,"OT"
"Ligustrum japonicum","B",,,70
"Ligustrum obtusifolium","B",,,"WC, 70-40-70"
"Lilium albanicum","B",,,"70-40"
"Lilium alexandrae","B",,,70
"Lilium amabile","B",,,70
"Lilium amabile luteum","B",,,70
"Lilium auratum",,1,,"70D"
"Lilium auratum","B",,,70
"Lilium canadense flavum","B",,,70
"Lilium canadense v. editorum","B",,,70
"Lilium canadense v. editorum",,1,,"70D"
"Lilium candidum","B",,,70
"Lilium catesbaei","B",,,"comment"
"Lilium caucasicum","B",,,"70-40"
"Lilium centifolium (hybrids)",,,2,"DS 3 y = dead"
"Lilium centifolium (hybrids)","B",,,"70-70"
"Lilium centifolium x henryi","B",,,"comment"
"Lilium cernuum","B",,,70
"Lilium chalcedonicum","B",,,"70-40-70"
"Lilium ciliatum","B",,,"70-40-70"
"Lilium columbianum",,1,,"40-70-40-70-40"
"Lilium concolor","B",,,70
"Lilium concolor v. partheneion","B",,,"70-40"
"Lilium davidi","B",,,70
"Lilium debile","B",,,"70-40"
"Lilium formosanum","B",,,70
"Lilium grayi","B",,,70
"Lilium humboldtii v. ocellatum",,1,,"70-40"
"Lilium kelleyanum","B",,,"70-40"
"Lilium martagon",,,2,"DS 3 y = dead"
"Lilium martagon",,1,,"70D"
"Lilium martagon","B",,,"40-70"
"Lilium martagon album","B",,,70
"Lilium maximowiczii","B",,,70
"Lilium michauxii","B",,,"70-40"
"Lilium michauxii ",,,2,"70D-40"
"Lilium michiganense","B",,,70
"Lilium monadelphum","B",,,"70-40-40"
"Lilium nanum","B",,,70
"Lilium nepalense","B",,,70
"Lilium nobilissimum","B",,,40
"Lilium occidentale",,,2,40
"Lilium occidentale",,1,,40
"Lilium pardalinum",,1,,"OT"
"Lilium pardalinum","B",,,"OT-40-70"
"Lilium pardalinum v. wigginsii",,1,,"70-40"
"Lilium parryi",,1,,"70-40"
"Lilium parvum","B",,,"OT-40-70"
"Lilium philadelphicum","B",,,"comment"
"Lilium pomponium","B",,,"70-40"
"Lilium ponticum","B",,,"70-40-70"
"Lilium pulchellum","B",,,70
"Lilium pumilium","B",,,70
"Lilium pumilum ",,,2,"70D"
"Lilium pyrenaicum",,,2,"DS 4 y = dead"
"Lilium pyrenaicum","B",,,"OT"
"Lilium regale",,,2,"DS 3 y = dead"
"Lilium regale","B",,,70
"Lilium sachalinense","B",,,70
"Lilium shastense","B",,,"OT-40-70"
"Lilium superbum",,1,,70
"Lilium superbum","B",,,70
"Lilium szovitsianum",,1,,"70D-40-70"
"Lilium szovitsianum","B",,,70
"Lilium szovitsianum ",,,2,"70D"
"Lilium tennuifolium","B",,,70
"Lilium tsingtauense","B",,,"70-40-70"
"Lilium washingtonianum","B",,,"70-40-70"
"Limnanthes douglasii",,,2,"70D"
"Limnanthus douglasii","B",,,70
"Limonium latifolium","B",,,70
"Limonium minutum","B",,,70
"Limonium sinuatum ",,,2,"70D"
"Linanthrastum nuttallii",,,2,"70D-40"
"Linanthrastum nuttallii",,1,,"70 GA-3"
"Linanthrastum nuttallii","B",,,40
"Linanthus grandiflora","B",,,70
"Linanthus grandiflorus",,,2,"70D"
"Linaria kurdica","B",,,70
"Linaria purpurea","B",,,"70L"
"Linaria pyramidata","B",,,70
"Linaria trystis","B",,,"D-70"
"Lindelofia longiflora","B",,,70
"Lindera benzoin","B",,,"WC, 70-40-70"
"Linum alpinum",,,2,"DS 1 y = dead"
"Linum alpinum",,1,,"70 GA-3"
"Linum boreale","B",,,"70D"
"Linum bulgaricum","B",,,"70L"
"Linum capitatum","B",,,"70 GA-3"
"Linum catharticum",,1,,"70L-40-70D"
"Linum catharticum","B",,,"70 GA-3"
"Linum dolomiticum","B",,,"OT"
"Linum extraaxillare","B",,,"70-40-70-40-70-40-70"
"Linum kingii","B",,,70
"Linum perenne","B",,,"70L"
"Linum usitatissimum",,1,,"D-70"
"Linum veitatissi","B",,,70
"Lippia (Phyla) nodiflora",,1,,"chaff"
"Liquidambar styraciflua","B",,,"D-70"
"Liriodendron tulipifera",,1,,"70D-40-70D"
"Liriope spicata","B",,,"70L"
"Lirodendron tulipifera","B",,,"comment"
"Lisianthus russelianum","B",,,"70L"
"Lithocarpus densiflorus v. echinoides",,1,,"70D-40"
"Lithospermum incisum","B",,,"70L"
"Lithospermum multiflorum","B",,,"70L"
"Lithospermum officinale",,1,,"70L"
"Livistonia chinensis",,,2,"DS 1 y = dead"
"Livistonia chinensis",,1,,70
"Lloydia serotina","B",,,70
"Lloydia triflora","B",,,40
"Loasa nana","B",,,"70D"
"Loasa sigmoidea","B",,,"rotted"
"Loasa vulcanica","B",,,"70L"
"Lobelia anatina",,1,,"70 GA-3"
"Lobelia boykinii",,1,,"70 GA-3"
"Lobelia cardinalis",,1,,"70L"
"Lobelia cardinalis","B",,,"70L"
"Lobelia erinus",,,2,"70D"
"Lobelia inflata",,1,,"70L"
"Lobelia inflata","B",,,"70L"
"Lobelia pendula",,,2,"70D"
"Lobelia pendula",,1,,70
"Lobelia sessilifolia","B",,,"70L-40-70L"
"Lobelia syphilitica","B",,,"70L"
"Lobelia tupa","B",,,70
"Lobivia acanthophlegma oligotricha",,"1c",,"70 GA-3"
"Lobivia aurea",,"1c",,"70 GA-3"
"Lobivia aurea leucomalis",,"1c",,"70 GA-3"
"Lobivia backebergii",,"1c",,"70 GA-3"
"Lobivia bruchii",,,"2c","70 GA-3"
"Lobivia bruchii",,"1c",,70
"Lobivia chrysantha",,"1c",,70
"Lobivia einsteinii aureiflora",,"1c",,"70 GA-3"
"Lobivia saltensis nealeana",,"1c",,"70 GA-3"
"Lobivia wrightiana winteriana",,"1c",,70
"Loiseleuria procumbens",,1,,"70L"
"Lomatium columbianum","B",,,40
"Lomatium grayi","B",,,"40-70"
"Lomatium laevigatum","B",,,40
"Lomatium macrocarpum","B",,,40
"Lomatium martindalei","B",,,40
"Lomatium nudicaule","B",,,40
"Lomatium nuttallii",,1,,40
"Lomatogonum sp.","B",,,"40-70L"
"Lonicera hallii","B",,,"40-70"
"Lonicera maacki","B",,,40
"Lonicera obovata","B",,,70
"Lonicera pyrenaica","B",,,"70-40-70-40-70"
"Lonicera sempervirens","B",,,40
"Lonicera tatarica","B",,,70
"Lopezia racemosa",,1,,70
"Lophocereus schottii",,"1c",,"70 GA-3"
"Lophophora decipiens",,"1c",,"70 GA-3"
"Lotus corniculatus","B",,,70
"Loxanthocereus seniloides",,"1c",,"70 GA-3"
"Luetkea pectinata",,,2,"70D"
"Lunaria annua","B",,,70
"Lupinus lepidus v. lobbii","B",,,"puncture, 70"
"Lupinus lyallii v. lobbii","B",,,"puncture, 70"
"Lupinus polyphyllus",,,2,"50-85"
"Luzula luzuloides",,1,,70
"Luzula nivea",,1,,70
"Luzula pilosa",,1,,"70L"
"Lycene kubotai",,,2,"70L"
"Lychnis (hybrids)",,,2,"70D"
"Lychnis alba",,,2,"70L"
"Lychnis alba",,1,,"70L"
"Lychnis alba","B",,,"70L"
"Lychnis alpina","B",,,70
"Lychnis chalcedonica",,,2,"70D"
"Lychnis chalcedonica","B",,,70
"Lychnis coronaria ",,,2,"70D"
"Lychnis flos-cuculi",,1,,70
"Lychnis flos-jovis   ",,,2,"70D"
"Lychnis sieboldi","B",,,70
"Lychnis viscaria",,,2,"70D"
"Lychnis wilfordii","B",,,"70L"
"Lychnis x arkwrightii",,,2,"70D"
"Lychnis yunnanensis",,,2,"70D"
"Lycium chinense",,1,,70
"Lycopersicon esculentum",,,2,"70D"
"Lycopersicon esculentum",,1,,"70D"
"Lycopersicon esculentum","B",,,"70D"
"Lycopus europaeus",,1,,"D-70"
"Lycoris pumila","B",,,"70-40"
"Lygodesmia texana","B",,,"40-70"
"Lyonia mariana","B",,,"70L"
"Lysichiton americanum",,1,,"70L"
"Lysichiton americanum","B",,,"40-nick-70"
"Lysichiton camschatcencis","B",,,"70-40-70"
"Lysichiton camschatcencis",,1,,"70L"
"Lysimachia ciliata","B",,,70
"Lysimachia punctata",,,2,"70L"
"Lysimachia punctata",,1,,"70L"
"Lythrum salicaria","B",,,"70L"
"Maackia amurensis",,1,,"puncture, 70D"
"Macfadyena unguis-cati",,1,,70
"Machaeranthera tanacetifolia",,,2,"70D"
"Machaeranthera tanacetifolia","B",,,70
"Machaerocereus gummosus",,"1c",,"70 GA-3"
"Macleaya cordata","B",,,"70L"
"Maclura pomifera","B",,,"WC 5 d, WC 5 d (det.), 70"
"Magnolia denudata","B",,,"WC (det.), 40-70"
"Magnolia glauca","B",,,"WC (det.), 40-70"
"Magnolia grandiflora",,,2,"DS 1 y = dead"
"Magnolia grandiflora",,1,,"WC 7 d, 6 w OS, 70D"
"Magnolia kobus v. stellata",,1,,"40-70"
"Magnolia kobus v. stellata","B",,,"WC (det.), 40-70-40-70"
"Magnolia sieboldi","B",,,"DS 2 y = dead"
"Magnolia tripetala","B",,,"WC (det.), 40-70-40-70"
"Magnolia wilsoni","B",,,"DS 2 y = dead"
"Mahonia aquifolium ","B",,,"WC 7 d, DS, 40-70-40-70-40-70"
"Maianthemum canadense","B",,,"40-70"
"Maihuenia patagonica",,,"2c","70 GA-3"
"Maihuenia patagonica",,"1c",,"70 GA-3"
"Maihueniopsis glomerata",,"1c",,"70 GA-3"
"Maihueniopsis sp. 'yocalla'",,"1c",,"no germ"
"Majorana hortensis","B",,,70
"Malabaila involucrata",,,2,70
"Malacothamnus densiflorus",,1,,"puncture, 70D"
"Malesherbia linearifolia","B",,,40
"Malleostemon roseus",,,2,"rotted"
"Malope trifida",,,2,"70D"
"Malope trifida",,1,,70
"Malus baccata","B",,,40
"Malus 'bob white'","B",,,40
"Malus 'donald wyman'","B",,,40
"Malus hupenensis",,,2,"DS 3 y = dead"
"Malus 'joneliscious'","B",,,"40-70"
"Malus 'red splendor'","B",,,40
"Malus robusta",,,2,"DS 4 y = dead"
"Malus sp.","B",,,"40-70"
"Malus 'yellow delicious'","B",,,40
"Malva alcaea",,1,,"puncture, 70"
"Malva moschata",,1,,70
"Malva moschata","B",,,70
"Malvaviscus arboreus",,1,,"70L"
"Mamillaria apamiensis pratensis",,"1c",,"70 GA-3"
"Mamillaria apozolensis saltensis",,"1c",,"70 GA-3"
"Mamillaria aurihamata",,,"2c","OS 32-75"
"Mamillaria aurihamata",,"1c",,"70 GA-3"
"Mamillaria backebergiana",,"1c",,70
"Mamillaria bocasana f. roseiflora",,"1c",,"70 GA-3"
"Mamillaria carnea",,"1c",,"no germ"
"Mamillaria gueizowiana",,"1c",,"70 GA-3"
"Mamillaria lasiacantha",,,"2c","OS 32-75"
"Mamillaria lasiacantha",,"1c",,"70 GA-3"
"Mamillaria melacantha",,"1c",,"70 GA-3"
"Mamillaria napina",,,"2c","70 GA-3"
"Mamillaria senilis",,"1c",,"70 GA-3"
"Mamillaria theresae",,,"2c","OS 32-75"
"Mamillaria theresae",,"1c",,"70 GA-3"
"Mamillaria wrightrii",,,"2c","OS 32-75"
"Mandevilla suaveolens",,,2,"70L"
"Mandevilla suaveolens",,1,,"70D"
"Mandragora officinalis",,1,,"40-70-40-70"
"Mangifera indica",,1,,"extract, WC, 70"
"Margyricarpus setosus",,1,,"70D"
"Marrubium vulgare",,1,,"D-70"
"Marshallia obovata","B",,,70
"Matelea obliquus",,1,,"70 GA-3"
"Matelea obliquus","B",,,"70D GA-3"
"Mathiola bicornis ",,,2,70
"Mathiola fruticulosa ",,,2,"70D-40"
"Mathiola incana",,1,,"70L"
"Mathiola incana","B",,,"70L"
"Matricaria maritima",,1,,"70L"
"Matricaria recutita",,1,,"D-70"
"Matucana formosa",,"1c",,"70 GA-3"
"Matucana haynei",,"1c",,"70 GA-3"
"Matucana roseo-alba",,"1c",,"70 GA-3"
"Maurandia (Asarina) petrophilia",,1,,"70L"
"Mazus reptans",,,2,70
"Meconopsis aculeata","B",,,"70L"
"Meconopsis betonicifolia",,1,,"70D"
"Meconopsis betonicifolia","B",,,"70D"
"Meconopsis betonicifolia alba","B",,,"70D"
"Meconopsis betonicifolia pratensis","B",,,"70D"
"Meconopsis cambrica","B",,,"70-40-70"
"Meconopsis paniculata","B",,,70
"Medeola virginiana",,,2,"no germ"
"Medicago achinus",,1,,"70D"
"Melaleuca diosmafolia",,1,,"70D"
"Melaleuca diosmafolia","B",,,"70 GA-3"
"Melaleuca diosmafolia ",,,2,"70D"
"Melaleuca huegellii",,,2,"comment"
"Melaleuca huegeri",,1,,"D-70"
"Melaleuca huegeri","B",,,"70D"
"Melampodium cinereum","B",,,70
"Melampyrum lineare","B",,,"70-40"
"Melandrium sachilinense","B",,,70
"Melanoselinum decipiens",,,2,70
"Melasphaerula graminea","B",,,"70-40"
"Melia azederach",,,2,"WC 7 d, 70L-40-70L"
"Melia azederach",,1,,"70 GA-3 40-70"
"Melica ciliata","Bg",,,"D-70"
"Melilotus alba",,,2,"comment"
"Melilotus alba",,1,,"puncture, 70D"
"Melilotus alba","B",,,"puncture, 70"
"Melissa officinalis",,,2,"70L"
"Melissa officinalis",,1,,"70L"
"Melocactus amoenus",,"1c",,"no germ"
"Melocactus bahiensis",,"1c",,"no germ"
"Melocactus concinnus",,"1c",,"70 GA-3"
"Melocactus loboguereroi",,"1c",,"70 GA-3"
"Melocactus oaxacensis",,"1c",,"70 GA-3"
"Melospermum peleponnesius",,,2,"70D-40-70D "
"Melospermum peleponnesius",,1,,"70D-40-70D"
"Menodora scabra","B",,,70
"Mentha microphylla",,1,,"70L"
"Mentha microphylla","B",,,"70L"
"Mentha requenii",,,2,"70L"
"Mentha sp.",,1,,"70 GA-3"
"Mentha spicata",,1,,"70L"
"Mentha spicata","B",,,"70L"
"Mentzelia (Bartonia) aurea",,1,,"70D"
"Mentzelia aurea",,,2,"70D-40"
"Mentzelia chrysantha","B",,,"70D"
"Mentzelia decapetala","B",,,40
"Mentzelia lindleyi",,,2,"rotted"
"Mentzelia nuda","B",,,40
"Menyanthes trifoliata",,1,,"70L"
"Menziesia pillosa",,1,,"70L"
"Merendera pyrenaica","B",,,"70-40"
"Merendera sobolifera","B",,,"70-40"
"Merendera trigyna","B",,,"70-40"
"Merremia tuberosa",,1,,"70D"
"Merremia tuberosa ",,,2,"70D"
"Mertensia alpina","B",,,"70L"
"Mertensia bakeri","B",,,"40-70"
"Mertensia cana","B",,,"70L"
"Mertensia lanceolata","B",,,70
"Mertensia maritima",,,2,70
"Mertensia maritima",,1,,"extract, 70L"
"Mertensia virginica","B",,,"70-40"
"Mesembryanthemum nodiflorum",,,2,"32-75 OS"
"Mesperula graminae roscoae",,,2,"70D-40"
"Meum athamanticum","B",,,40
"Michauxia tchiharchewii","B",,,"70D GA-3"
"Micranthocereus auri-azureus",,"1c",,"no germ"
"Micranthocereus strekereii",,"1c",,"70 GA-3"
"Micromeria juliana",,,2,"70L"
"Micromeria juliana",,1,,"70L"
"Micromeria thymifolia",,1,,"70 GA-3"
"Micromeria thymifolia ",,,2,"40-70L"
"Mila fortalezensis",,"1c",,"70 GA-3"
"Mila pugionofera",,"1c",,"70 GA-3"
"Milligania densiflora",,,2,70
"Mimosa pudica","B",,,"comment"
"Mimulus (calypso  hybrids)",,,2,"70D"
"Mimulus (calypso hybrids)",,1,,70
"Mimulus 'andean nymph","B",,,40
"Mimulus 'calypso' (hybrids)","B",,,70
"Mimulus cardinalis","B",,,70
"Mimulus cusickii",,,2,"70L-40-70L"
"Mimulus guttatus","B",,,70
"Mimulus lewisii","B",,,70
"Mimulus luteus","B",,,70
"Mimulus primuloides","B",,,"70L"
"Mimulus puniceus","B",,,70
"Mimulus ringens",,1,,"70L"
"Mimulus ringens","B",,,"70D GA-3"
"Mimulus rupicola ",,1,,"70L"
"Mina (Quamoclit) lobata",,1,,70
"Minuartia biflora","B",,,40
"Minuartia laricifolia","B",,,70
"Minuartia recurva","B",,,70
"Minuartia sp.",,1,,70
"Mirabilis jalapa",,,2,70
"Mirabilis longiflora",,,2,"70D"
"Mirabilis multiflora",,1,,"70D"
"Miscanthus (hybrids)","Bg",,,"D-70"
"Misopates oronticum",,1,,"70L"
"Misopates oronticum ",,,2,"70L"
"Mitchella repens","B",,,"40-70-40-70-40-70-40-70"
"Mitella diphylla","B",,,"70-40"
"Modiola caroliniana",,1,,"70L"
"Moehringia muscosa",,,2,"empty"
"Moltkia petraea",,1,,"40-70D"
"Moluccella laevis",,1,,"70D"
"Moluccella laevis",,,2,"70D"
"Momordica rostrata",,,2,"70L"
"Momordica rostrata",,1,,"70L"
"Monarda citriodora",,,2,"70D"
"Monarda citriodora","B",,,70
"Monarda didyma","B",,,"70L"
"Monarda fistulosa",,,2,"DS 4 y = dead"
"Monarda fistulosa",,1,,"70L"
"Monarda fistulosa","B",,,"70L"
"Monarda menthifolia",,1,,70
"Monarda menthifolia ",,,2,70
"Monarda punctata",,,2,"DS 4 y = dead"
"Monarda punctata",,1,,"70L"
"Monardella odoratissima","B",,,"70L"
"Montbretia securigera",,,2,"70L"
"Montia (Claytonia) sibirica",,1,,"70L"
"Montia sibirica",,,2,"DS 2 y = dead"
"Montiopsis andicola (Calandrinia tricolor)",,,2,"dead "
"Moraea huttonii","B",,,"40-70"
"Moraea sp",,1,,"70L"
"Morawetzia sericata",,"1c",,"70 GA-3"
"Moricanda arvensis",,,2,40
"Moricanda arvensis",,1,,70
"Morina longifolia",,,2,70
"Morina longifolia",,1,,70
"Morocarpus foliosus","B",,,70
"Morus alba","B",,,"WC 4 d, 70"
"Mosla punctalata",,,2,"rotted"
"Musa punctata",,,2,70
"Musa velutina",,1,,"puncture, 70"
"Musa violacea",,1,,"puncture, 70"
"Muscari botryoides","B",,,"D-70-40"
"Muscarimia ambrosiacum",,,2,"70D"
"Muscarimia macrocarpum",,,2,"70D-40"
"Musella lasiocarpa",,,2,"no germ"
"Mussaenda roxburghii","B",,,"70L"
"Musschia aurea",,,2,70
"Mutisia latifolia",,,2,40
"Mutisia spinosa","B",,,"70 4 w, 40"
"Mutisia subulata","B",,,"40-70"
"Myoporum debile",,1,,"70D"
"Myoporum sp.",,,2,"comment"
"Myositidium hortensia",,,2,"40-70D"
"Myosotis arvensis",,,2,"50-75"
"Myosotis asiatica","B",,,70
"Myosotis sylvatica","B",,,70
"Myrica caroliniensis","B",,,"40-70"
"Myrica gale",,1,,"70L"
"Myrica pennsylvanica","B",,,"dewax, 70-40"
"Myrrhis odorata","B",,,"OT"
"Myrsine nummularia",,1,,"70-40-70"
"Myrtillocactus geometrizans",,"1c",,"70 GA-3"
"Myrtus communis ",,1,,"70D"
"Nama hispidum",,1,,"70D"
"Nama rothrockii",,1,,"70 GA-3 40"
"Nandina domestica",,1,,"70L-70D"
"Nandina domestica","B",,,"rotted"
"Narcissus (hybrids)","B",,,"70-40"
"Nardophyllum obtusifolium",,,2,"rotted"
"Narthecium californicum",,1,,"40-70D"
"Narthecium ossifragum",,1,,"70L-40-70L"
"Nasturtium officinale","B",,,"D-70"
"Nebelia paleacea",,,2,"chaff"
"Nectaroscordum siculum",,,2,"70D-40"
"Nectaroscordum siculum",,1,,"dead"
"Nelumbo lutea","B",,,"puncture, submerge, 70D"
"Nemastylis acuta",,1,,"comment"
"Nemastylis acuta","B",,,"comment"
"Nemastylis pringlei","B",,,"40-70-40-70"
"Nemastylis tenuis","B",,,70
"Nemesia sp.",,,2,"70L"
"Nemesia sp.",,1,,"70L"
"Nemesia strumosa",,,2,70
"Nemesia strumosa",,1,,70
"Nemesia umbonata",,,2,70
"Nemesia umbonata",,1,,70
"Nemopanthus mucronatus",,1,,"(70-40-70-40) x 2 + 70"
"Nemophila maculata","B",,,70
"Nemophila menziesii",,,2,"70D"
"Nemophila menziesii","B",,,70
"Neobessya missouriensis",,"1c",,"WC, 70"
"Neobessya missouriensis","B",,,"WC, 70"
"Neobuxbaumia tetetzo",,"1c",,"70 GA-3"
"Neocardenassia herzogiana",,"1c",,"no germ"
"Neoevansia diguetii",,"1c",,"70 GA-3"
"Neolloydia conoidea",,"1c",,"70 GA-3"
"Neoporteria chilensis albidiflora",,"1c",,"70 GA-3"
"Neoporteria coimasensis",,"1c",,"70 GA-3"
"Neoporteria curvispina kesselringianus",,"1c",,"70 GA-3"
"Neoporteria engleri",,,"2c","70 GA-3"
"Neoporteria napina miris",,,"2c","70 GA-3"
"Neoporteria sp.",,"1c",,"70 GA-3"
"Neoporteria villosa",,,"2c","70 GA-3"
"Neoraimondia roseiflora",,"1c",,"70 GA-3"
"Neowerdermannia worwerkii",,"1c",,"no germ"
"Nepeta cataria","B",,,"70L"
"Nepeta floccosa","B",,,"40-70"
"Nepeta glutinosa","B",,,40
"Nepeta grandiflora",,,2,"70D"
"Nepeta nepetalla",,1,,"70L"
"Nepeta siasessois",,,2,"70L"
"Nepeta sp.",,,2,"DS 2 y = dead"
"Nepeta subsessilis",,,2,"DS 3 y = dead"
"Nerium oleander",,1,,"70D"
"Nerium oleander","B",,,70
"Nicandra physalodes",,,2,"comment"
"Nicandra physalodes",,1,,"70L"
"Nicotiana affinis",,,2,"70L"
"Nicotiana langsdorfii",,1,,"D-70"
"Nicotiana sylvestris",,1,,"D-70L"
"Nicotiana tabacum",,,2,70
"Nicotiana trigonophylla",,1,,"D-70"
"Nierembergia caerulea",,,2,"60-85"
"Nigella damascena",,,2,"70D"
"Nigella damascena",,1,,"70D"
"Nigella damascena (hybrids)",,,2,"70D"
"Nigella hispanica",,,2,"70L"
"Nigella hispanica",,1,,"70L"
"Nigella orientalis",,,2,"70L"
"Nigella orientalis",,1,,70
"Nivenia stokoei",,,2,"70D-40-70D"
"Nolana paradoxa",,,2,"70D"
"Nolana paradoxa",,1,,"70D"
"Nolana sp.",,,2,"70D"
"Nolana sp.",,1,,"70L"
"Nolina parryi",,,2,"70D-40"
"Nolina parryi",,1,,"70D-40"
"Nomocharis sp.",,,2,"70D"
"Nomocharis sp.","B",,,70
"Notholirion bulbiferum",,1,,"70D"
"Nothoscordum bonariensis",,,2,"70D-40-70D"
"Nothoscordum inodorum",,,2,"70D-40"
"Nothoscordum nerinifolium",,,2,"70D"
"Notothlaspi rosulatum",,1,,"70D"
"Notothlaspi rosulatum","B",,,"70D"
"Nototocactus agnetae",,"1c",,"70 GA-3"
"Nototocactus ampliocostatus",,"1c",,70
"Nototocactus bueneckeri",,"1c",,"no germ"
"Nototocactus purpureus meugelianus",,"1c",,"70 GA-3"
"Nototocactus rutilans",,"1c",,"no germ"
"Nyctanthes arbor-tristis",,1,,"70L"
"Nymphaea tetragona","B",,,"40-70"
"Nyssa sinensis","B",,,"OT"
"Nyssa sylvatica",,1,,"40-70"
"Nyssa sylvatica",,,2,"OT"
"Nyssa sylvatica","B",,,"40-70"
"Obregonia denegrii",,"1c",,"70 GA-3"
"Ochna serrulata",,1,,"no germ"
"Ochna sp.",,,2,"comment"
"Ocimum basilicum","B",,,70
"Odontostomum hartwegii",,,2,"70D"
"Oenothera albicaulis","B",,,70
"Oenothera argillicola",,1,,"70D"
"Oenothera argillicola","B",,,"70L"
"Oenothera biennis",,1,,"70L"
"Oenothera biennis","B",,,"70L"
"Oenothera brachycarpa","B",,,40
"Oenothera caespitosa",,1,,"70L"
"Oenothera caespitosa","B",,,"70L"
"Oenothera cheiranthifolia","B",,,70
"Oenothera cupressus","B",,,70
"Oenothera fendleri","B",,,70
"Oenothera glauca","B",,,70
"Oenothera pallida","B",,,70
"Oenothera serrulata","B",,,70
"Oenothera speciosa",,1,,"70D"
"Oenothera speciosa","B",,,70
"Oenothera speciosa ",,,2,"70D"
"Oenothera triloba","B",,,70
"Oenothera xylocarpa","B",,,"70D"
"Olea cuspidata",,,2,"40-70D-40"
"Olearia sp.",,1,,"chaff"
"Olsynium chrysochromum",,,2,"no germ"
"Omalotheca (Gnaphalium) supina",,1,,"70L"
"Omalotheca norvegica",,,2,"70D"
"Omalotheca norvegica",,1,,70
"Omalotheca supina",,,2,"70D"
"Omphalodes cappadocica   ",,,2,"70D"
"Omphalodes linifolia",,,2,"70D"
"Omphalodes linifolia",,1,,70
"Omphalodes linifolia alba",,,2,"70D"
"Omphalodes linifolia alba",,1,,70
"Omphalodes luciliae",,1,,70
"Omphalodes luciliae alba",,,2,"70D"
"Omphalodes sp.",,1,,70
"Ononis natrix",,1,,"puncture, 70"
"Ononis rotundifolia",,,2,"puncture, 70D"
"Onopordum acanthum",,,2,"70L"
"Onopordum nervosa",,1,,"70L"
"Onopordum sylvestris",,1,,"70L"
"Onosma armenum","B",,,40
"Onosma nanum","B",,,70
"Onosma stellulata","B",,,40
"Onosma taurica","B",,,"40-70"
"Onosmodium molle",,,2,"70 GA-3 -40"
"Ophiopogon japonicus","B",,,"70D"
"Opithandra sp.","B",,,70
"Opuntia aurea","B",,,70
"Opuntia basilaris",,,"2c","70 GA-3"
"Opuntia basilaris",,"1c",,"70 GA-3"
"Opuntia basilaris v. woodburyi",,,"2c","70 GA-3"
"Opuntia basilaris v. woodburyii",,"1c",,"70 GA-3"
"Opuntia chisosensis",,"1c",,"no germ"
"Opuntia clavata",,"1c",,"70 GA-3"
"Opuntia cyclodes",,"1c",,"no germ"
"Opuntia engelmannii",,"1c",,"no germ"
"Opuntia erinacea",,"1c",,"70 GA-3"
"Opuntia erinacea ursina",,"1c",,70
"Opuntia fragilis",,"1c",,70
"Opuntia gilvescens",,"1c",,"no germ"
"Opuntia gregoriana",,"1c",,"no germ"
"Opuntia humifusa",,,"2c","comment"
"Opuntia humifusa",,"1c",,"WC 7 d, 70 GA-3"
"Opuntia humifusa","B",,,70
"Opuntia imbricata",,"1c",,"70 GA-3"
"Opuntia imbricata","B",,,70
"Opuntia joconosiele",,"1c",,"70 GA-3"
"Opuntia leptocaulis","B",,,70
"Opuntia macrocentra",,"1c",,"no germ"
"Opuntia macrorhiza",,,"2c","70 GA-3"
"Opuntia nicholii",,"1c",,"70-40-70"
"Opuntia phaecantha",,,"2c","comment"
"Opuntia phaecantha",,"1c",,"40-70-40-70"
"Opuntia phaecantha","B",,,70
"Opuntia phaecantha 'oklahoma'",,"1c",,"no germ"
"Opuntia polycantha","B",,,70
"Opuntia polycantha (hybrids)",,"1c",,"40-70"
"Opuntia polycantha 'crystal tide'",,"1c",,"70 GA-3"
"Opuntia polycantha hystricina",,"1c",,"70 GA-3"
"Opuntia pottsii",,"1c",,"70D-40-70D-70 GA-3 40-70"
"Opuntia rhodanthe","B",,,70
"Opuntia rutila","B",,,70
"Opuntia sanguinicula",,"1c",,"no germ"
"Opuntia tuna",,"1c",,"70 GA-3"
"Opuntia tuna","B",,,"WC 7 d, 70D GA-3"
"Opuntia woodsii",,"1c",,"no germ"
"Oreocereus celsianus",,"1c",,"70 GA-3"
"Oreocereus hendriksenianus",,"1c",,"70 GA-3"
"Origanum vulgare",,,2,"50-80"
"Origanum vulgare","B",,,70
"Ornithogalum caudatum","B",,,70
"Ornithogalum dubium","B",,,"comment"
"Ornithogalum maculatum","B",,,"comment"
"Ornithogalum nutans","B",,,40
"Ornithogalum pyrenaicum",,1,,40
